CNR2154	2017-09-05 12:03:28.039100	FR
CNR2155	2017-09-05 12:24:43.603777	FR
CNR2156	2017-09-05 12:50:08.433379	FR
CNR2170	2017-09-27 12:08:37.220774	FR
CNR2170	2017-09-27 12:13:42.337469	FR
CNR2170	2017-09-27 12:14:12.281013	FR
CNR2170	2017-09-27 12:15:40.547502	FR
CNR2170	2017-09-27 12:17:30.891305	FR
CNR2171	2017-09-27 12:39:43.033793	FR
CNR2172	2017-09-27 12:59:54.583793	FR
CNR2173	2017-09-27 13:19:58.802531	FR
CNR2175	2017-09-27 13:35:13.933628	FR
CNR2180	2017-09-27 13:54:55.464646	FR
CNR2181	2017-09-27 14:13:09.604731	FR
CNR2182	2017-09-27 14:26:47.054570	FR
CNR2185	2017-09-27 14:42:29.845643	FR
CNR2186	2017-09-27 14:57:23.337147	FR
C2016365416	2017-09-27 15:15:28.200800	FR
43344	2017-10-06 15:24:42.614369	RBO
43536	2017-10-06 18:12:40.701885	RBO
44391	2017-10-06 18:58:34.334905	RBO
CNR2174	2017-10-16 15:26:37.045391	FR
CNR2184	2017-10-16 15:56:55.110789	FR
CNR2187	2017-10-16 16:17:55.706520	FR
CNR2188	2017-10-16 16:44:10.955306	FR
CNR2188	2017-10-16 17:11:10.047500	FR
CNR2190	2017-10-16 17:11:25.451420	FR
CNR2191	2017-10-16 17:31:40.671627	FR
CNR2192	2017-10-16 17:54:00.562269	FR
CNR2194	2017-10-16 18:14:02.275444	FR
CNR2195	2017-10-16 18:34:11.970632	FR
CNR2196	2017-10-16 18:52:50.122488	FR
CNR2197	2017-10-16 19:13:50.877710	FR
CNR2199	2017-10-16 19:38:19.726043	FR
CNR2198	2017-10-16 20:00:02.072392	FR
CNR2200	2017-10-16 20:19:46.373610	FR
CNR2201	2017-10-16 20:28:55.031126	FR
CNR2202	2017-10-16 20:50:41.709273	FR
CNR2203	2017-10-16 21:08:38.136010	FR
UKNEQAS17	2017-10-16 21:33:02.473585	FR
CNR2188	2017-10-17 16:53:57.820515	FR
CNR2188	2017-10-17 16:54:39.720994	FR
CNR2188	2017-10-17 16:55:16.427827	FR
CNR2189	2017-10-17 17:22:29.401049	FR
CNR2207	2017-10-30 17:27:21.411696	FR
CNR2206	2017-10-30 18:00:24.966184	FR
CNR2205	2017-10-30 18:21:29.269592	FR
CNR2208	2017-10-30 18:39:54.178284	FR
CNR2210	2017-10-30 18:57:07.387089	FR
CNR2211	2017-10-30 19:20:36.816094	FR
CNR2214	2017-10-30 19:40:04.849033	FR
CNR2216	2017-10-30 20:01:42.756519	FR
CNR2217	2017-10-30 20:22:54.412675	FR
CNR2218	2017-10-30 20:45:02.494240	FR
CNR2219	2017-10-30 21:05:25.917425	FR
CNR2220	2017-10-30 21:23:12.818872	FR
CNR2221	2017-10-30 21:41:57.949350	FR
CNR2222	2017-10-30 22:47:34.629113	FR
CNR2223	2017-10-30 23:08:52.487305	FR
CNR2224	2017-10-30 23:36:23.822686	FR
CNR2225	2017-10-30 23:59:42.656151	FR
CNR2226	2017-10-31 00:19:08.833552	FR
CNR2227	2017-10-31 00:44:27.910994	FR
CNR2228	2017-10-31 01:01:38.384355	FR
COL0234	2017-10-31 01:22:01.414916	FR
CNR2230	2017-10-31 01:37:00.268866	FR
COL0230	2017-10-31 15:59:10.562706	FR
CNR2229	2017-11-16 10:56:18.148819	FR
CNR2230	2017-11-16 11:22:26.991329	FR
CNR2231	2017-11-16 11:41:40.058056	FR
CNR2232	2017-11-16 11:57:35.726663	FR
CNR2234	2017-11-16 12:13:44.692073	FR
CNR2233	2017-11-16 12:31:50.150557	FR
CNR2235	2017-11-16 12:58:57.963820	FR
CNR2236	2017-11-16 13:20:00.893264	FR
CNR2237	2017-11-16 13:37:06.042922	FR
CNR2238	2017-11-16 13:54:43.507898	FR
CNR2239	2017-11-16 14:14:11.148485	FR
CNR2241	2017-12-04 09:41:35.838448	FR
CNR2242	2017-12-04 09:59:48.218336	FR
CNR2243	2017-12-04 10:17:00.319558	FR
CNR2269	2017-12-04 10:37:26.039628	FR
CNR2215	2017-12-04 10:58:28.235156	FR
CNR2256	2017-12-04 11:16:16.824434	FR
CNR2257	2017-12-04 11:38:45.329705	FR
CNR2258	2017-12-04 11:59:35.834420	FR
CNR2259	2017-12-04 12:17:19.597285	FR
CNR2260	2017-12-04 12:38:31.815444	FR
CNR2261	2017-12-04 12:56:17.214345	FR
CNR2262	2017-12-04 13:18:39.856896	FR
CNR2263	2017-12-04 13:38:34.034787	FR
CNR2264	2017-12-04 14:01:05.207266	FR
CNR2265	2017-12-04 14:22:28.574086	FR
CNR2270	2017-12-04 14:44:22.150104	FR
1217	2017-12-04 14:59:42.703955	FR
918	2017-12-04 15:19:10.726428	FR
1138	2017-12-04 15:39:33.432436	FR
CNR2245	2017-12-04 15:52:33.490126	FR
CNR2246	2017-12-04 16:12:56.302073	FR
CNR2248	2017-12-04 16:31:36.553947	FR
CNR2253	2017-12-04 16:49:57.328517	FR
CNR2254	2017-12-04 17:08:08.387075	FR
CNR1732	2017-12-08 11:45:25.694876	RBE
CNR1853	2017-12-08 13:26:22.673221	RBE
CNR2241	2017-12-20 09:55:30.925484	FR
CNR2241	2017-12-20 09:56:03.702199	FR
CNR2271	2017-12-20 10:02:50.500197	FR
CNR2272	2017-12-20 10:28:51.775583	FR
CNR2273	2017-12-20 10:49:53.118938	FR
CNR2274	2017-12-20 11:16:28.092313	FR
CNR2275	2017-12-20 11:41:16.623343	FR
CNR2279	2017-12-20 12:03:25.004571	FR
CNR2280	2017-12-20 12:22:56.986248	FR
CNR2281	2017-12-20 12:48:35.670764	FR
CNR2285	2017-12-20 13:15:38.432551	FR
CNR2286	2017-12-20 13:43:25.920793	FR
CNR2289	2017-12-20 14:07:17.120278	FR
CNR2290	2017-12-20 14:34:16.856876	FR
CNR2291	2017-12-20 14:54:51.491628	FR
CNR2292	2017-12-20 15:17:03.661092	FR
CNR2293	2017-12-20 15:39:12.066740	FR
CNR2294	2017-12-20 16:07:12.555877	FR
CNR2295	2017-12-20 16:29:22.482220	FR
SLO1067	2017-12-20 17:00:13.953005	FR
SLO66	2017-12-20 17:17:13.472497	FR
SLO71	2017-12-20 17:42:10.039837	FR
SLO79	2017-12-20 17:59:08.103664	FR
SLO9674	2017-12-20 18:18:12.728392	FR
SLO10285	2017-12-20 18:35:28.178160	FR
SLO574	2017-12-20 18:52:19.198429	FR
100cloacae	2018-01-05 13:54:51.406022	RBE
101cloacae	2018-01-05 18:33:15.922915	RBE
10cloacae	2018-01-05 23:21:54.303992	RBE
121cloacae	2018-01-06 05:06:02.012714	RBE
133cloacae	2018-01-06 11:12:23.333486	RBE
135cloacae	2018-01-06 16:51:34.790322	RBE
137cloacae	2018-01-06 21:03:26.664395	RBE
148cloacae	2018-01-07 02:30:45.888543	RBE
160cloacae	2018-01-07 08:38:22.641377	RBE
161cloacae	2018-01-07 14:22:45.990035	RBE
165cloacae	2018-01-07 17:42:27.299733	RBE
173cloacae	2018-01-07 22:57:49.794463	RBE
179cloacae	2018-01-08 01:46:45.453945	RBE
180cloacae	2018-01-08 04:36:38.073354	RBE
184cloacae	2018-01-08 09:31:46.147499	RBE
CNR2296	2018-01-08 13:54:09.139876	FR
CNR2297	2018-01-08 14:10:50.278047	FR
193cloacae	2018-01-08 14:17:30.537121	RBE
195cloacae	2018-01-08 20:55:40.827103	RBE
31cloacae	2018-01-09 00:56:16.261394	RBE
36cloacae	2018-01-09 05:54:49.133822	RBE
CNR2296	2018-01-09 09:00:03.132893	FR
CNR2297	2018-01-09 09:00:19.250338	FR
CNR2296	2018-01-09 09:02:34.089515	FR
CNR2298	2018-01-09 09:02:49.467376	FR
CNR2299	2018-01-09 09:20:55.139261	FR
CNR2300	2018-01-09 09:39:14.402617	FR
CNR2302	2018-01-09 09:57:17.507315	FR
CNR2296	2018-01-09 10:47:03.698645	FR
CNR2298	2018-01-09 10:47:19.141781	FR
CNR2299	2018-01-09 10:47:34.555998	FR
CNR2300	2018-01-09 10:47:49.900310	FR
CNR2302	2018-01-09 10:48:05.320674	FR
39cloacae	2018-01-09 10:48:13.178007	RBE
CNR2296	2018-01-09 13:29:02.594410	FR
CNR2298	2018-01-09 13:29:18.165520	FR
CNR2299	2018-01-09 13:29:33.641246	FR
CNR2300	2018-01-09 13:29:49.025456	FR
CNR2303	2018-01-09 13:30:04.464272	FR
CNR2304	2018-01-09 13:49:33.388367	FR
CNR2305	2018-01-09 14:06:27.724353	FR
CNR2307	2018-01-09 14:22:30.362869	FR
CNR2311	2018-01-09 14:38:47.309774	FR
CNR2314	2018-01-09 14:56:45.638048	FR
CNR2315	2018-01-09 15:14:58.661063	FR
CNR2316	2018-01-09 15:31:25.923968	FR
CNR2296	2018-01-09 16:01:23.711331	FR
CNR2298	2018-01-09 16:01:39.137075	FR
CNR2299	2018-01-09 16:01:54.540032	FR
CNR2300	2018-01-09 16:02:09.853432	FR
CNR2303	2018-01-09 16:02:25.272144	FR
CNR2304	2018-01-09 16:02:40.658407	FR
CNR2305	2018-01-09 16:02:56.049771	FR
CNR2307	2018-01-09 16:03:11.487225	FR
CNR2311	2018-01-09 16:03:26.858393	FR
CNR2314	2018-01-09 16:03:42.263206	FR
CNR2315	2018-01-09 16:03:57.587866	FR
CNR2316	2018-01-09 16:04:13.011566	FR
CNR2296	2018-01-09 16:04:47.807331	FR
CNR2298	2018-01-09 16:05:03.195487	FR
CNR2299	2018-01-09 16:05:18.599313	FR
CNR2300	2018-01-09 16:05:33.899719	FR
CNR2303	2018-01-09 16:05:49.310285	FR
CNR2304	2018-01-09 16:06:04.711239	FR
CNR2305	2018-01-09 16:06:20.105034	FR
CNR2307	2018-01-09 16:06:35.507822	FR
CNR2311	2018-01-09 16:06:50.864170	FR
CNR2314	2018-01-09 16:07:06.251463	FR
CNR2315	2018-01-09 16:07:21.584291	FR
CNR2323	2018-01-09 16:07:36.993837	FR
CNR2324	2018-01-09 16:19:53.128446	FR
100cloacae	2018-01-09 16:22:42.241779	RBE
39cloacae	2018-01-09 16:25:18.565179	RBE
39cloacae	2018-01-09 16:29:07.219421	RBE
SLO1658	2018-01-10 17:49:53.951535	FR
SLO1683	2018-01-10 18:08:35.903756	FR
SLO1700	2018-01-10 18:24:14.327520	FR
SLO1762	2018-01-10 18:42:11.688048	FR
SLO2373	2018-01-10 18:57:51.157438	FR
CNR2302	2018-01-10 19:12:35.730570	FR
SLO1658	2018-01-11 09:02:59.975661	FR
SLO1683	2018-01-11 09:03:15.392282	FR
SLO1700	2018-01-11 09:03:30.779614	FR
SLO1762	2018-01-11 09:03:46.391297	FR
SLO2373	2018-01-11 09:04:01.807101	FR
CNR2302	2018-01-11 09:04:17.184742	FR
SLO1658	2018-01-11 09:05:04.065152	FR
SLO1683	2018-01-11 09:25:32.172234	FR
SLO1700	2018-01-11 09:42:42.996036	FR
CNR2317	2018-01-17 16:24:13.712401	FR
CNR2318	2018-01-17 16:37:16.721366	FR
CNR2319	2018-01-17 16:50:31.221208	FR
CNR2320	2018-01-17 17:08:18.675500	FR
CNR2325	2018-01-17 17:28:11.364522	FR
CNR2326	2018-01-17 17:45:58.851005	FR
CNR2327	2018-01-17 17:59:51.245336	FR
CNR2328	2018-01-17 18:13:14.351275	FR
CNR2317	2018-01-18 09:06:25.659532	FR
CNR2318	2018-01-18 09:06:41.030499	FR
CNR2319	2018-01-18 09:06:56.402118	FR
CNR2320	2018-01-18 09:07:12.121073	FR
CNR2325	2018-01-18 09:07:27.831433	FR
CNR2326	2018-01-18 09:07:43.261914	FR
CNR2327	2018-01-18 09:07:58.611038	FR
CNR2330	2018-01-18 09:08:14.034924	FR
CNR2331	2018-01-18 09:21:13.441328	FR
CNR2332	2018-01-18 09:39:18.192882	FR
CNR2328	2018-01-18 11:00:10.488719	FR
CNR2328	2018-01-18 11:00:24.663198	FR
CNR2328	2018-01-18 11:00:46.535773	FR
CNR2328	2018-01-18 11:01:28.858738	FR
CNR2328	2018-01-18 11:44:51.284754	FR
CNR2317	2018-01-22 09:11:35.404288	FR
CNR2318	2018-01-22 09:11:50.989887	FR
CNR2319	2018-01-22 09:12:06.349024	FR
CNR2320	2018-01-22 09:12:22.063662	FR
CNR2325	2018-01-22 09:12:37.807113	FR
CNR2328	2018-01-22 09:13:26.005822	FR
CRNTOTO2	2018-01-22 12:23:37.262370	FR
CRNTOTO2	2018-01-22 11:25:14.018725	FR
CRNTOTO2	2018-01-22 13:35:33.385419	FR
CRNTOTO2	2018-01-22 13:37:18.901513	FR
CRNTOTO2	2018-01-22 13:38:25.978506	FR
CRNTOTO2	2018-01-22 13:39:11.093789	FR
CRNTOTO2	2018-01-22 13:39:35.118700	FR
CRNTOTO2	2018-01-22 13:39:40.221723	FR
CRNTOTO2	2018-01-22 13:40:04.178618	FR
CRNTOTO2	2018-01-22 13:41:11.482298	FR
CRNTOTO2	2018-01-22 13:51:32.311609	FR
CRNTOTO2	2018-01-22 13:56:09.170970	FR
CNR2296	2018-01-22 15:26:10.680724	FR
CNR2296	2018-01-22 16:30:46.826487	FR
CNR2296	2018-01-22 16:34:20.421784	FR
CNR2296	2018-01-22 16:35:07.104064	FR
CNR2296	2018-01-22 16:35:30.181189	FR
CNR2296	2018-01-22 16:35:39.848535	FR
CNR2296	2018-01-22 16:35:50.153458	FR
CNR2296	2018-01-22 16:35:58.267022	FR
CNR2296	2018-01-22 16:36:05.644695	FR
CNR2296	2018-01-22 16:37:35.100366	FR
CNR2296	2018-01-22 16:38:24.878803	FR
CNR2296	2018-01-22 15:50:00.828856	FR
CNR2296	2018-01-22 15:57:45.932983	FR
COL0027	2018-01-23 10:57:13.118627	FR
COL0230	2018-01-23 11:16:54.147200	FR
CNR2296	2018-01-23 10:24:05.847186	FR
CNR2296	2018-01-23 10:33:38.889479	FR
COL0234	2018-01-23 11:42:54.340622	FR
CNR2296	2018-01-23 10:53:34.178738	FR
CNR2296	2018-01-23 12:15:48.898431	FR
CNR2296	2018-01-23 12:31:33.829340	FR
CNR2296	2018-01-23 12:38:44.971159	FR
CNR2296	2018-01-23 12:39:00.358153	FR
CNR2296	2018-01-23 12:43:28.495133	FR
CNR2296	2018-01-23 12:43:43.869669	FR
CNR2296	2018-01-23 12:50:42.590262	FR
CNR2296	2018-01-23 12:50:57.976736	FR
CNR2296	2018-01-23 12:52:09.668401	FR
CNR2296	2018-01-23 12:52:25.048843	FR
CNR2296	2018-01-23 12:56:26.049191	FR
CNR2296	2018-01-23 12:56:41.431267	FR
CNR2296	2018-01-23 13:05:34.765786	FR
CNR2296	2018-01-23 13:05:50.144754	FR
CNR2296	2018-01-23 13:08:11.449439	FR
CNR2296	2018-01-23 13:08:26.819989	FR
CNR2296	2018-01-23 13:10:20.579325	FR
CNR2296	2018-01-23 13:10:35.968750	FR
CNR2296	2018-01-23 13:13:18.098783	FR
CNR2296	2018-01-23 13:13:33.503141	FR
CNR2296	2018-01-23 13:20:07.393900	FR
CNR2296	2018-01-23 13:20:22.774045	FR
CNR2296	2018-01-23 13:27:42.709340	FR
CNR2296	2018-01-23 13:27:58.088168	FR
CNR2296	2018-01-23 14:17:26.133143	FR
CNR2296	2018-01-23 14:22:39.055994	FR
CNR2296	2018-01-23 14:39:16.228564	FR
CNR2119	2018-01-23 14:39:31.600261	FR
CNR2119	2018-01-23 14:42:22.817859	FR
CNR2119	2018-01-23 14:42:22.817906	FR
CNR2119	2018-01-23 14:43:55.893723	FR
CNR2296	2018-01-24 08:44:43.039878	FR
CNR2296	2018-01-24 09:02:53.748985	FR
CNR2296	2018-01-24 09:03:34.714983	FR
CNR2296	2018-01-25 08:10:47.195677	FR
CNR2119	2018-01-25 08:32:56.212899	FR
CNR2296	2018-01-25 08:52:02.161231	FR
CNR2296	2018-01-25 09:10:54.677455	FR
CNR2119	2018-01-25 09:10:56.718505	FR
CNR2296	2018-01-25 09:47:47.663785	FR
CNR2119	2018-01-25 09:47:49.870605	FR
CNR2296	2018-01-25 09:48:41.493758	FR
CNR2119	2018-01-25 10:12:14.825183	FR
CNR2296	2018-01-25 14:44:31.588198	FR
CNR2296	2018-01-25 14:46:15.410171	FR
CNR2296	2018-01-25 15:13:11.902097	FR
CNR2296	2018-01-25 15:17:40.919781	FR
CNR2296	2018-01-25 15:20:23.187322	FR
CNR2296	2018-01-25 15:39:56.585319	FR
CNR2119	2018-01-25 16:02:28.851336	FR
CNR2296	2018-01-26 13:11:28.496403	FR
CNR2298	2018-01-26 14:05:08.185813	FR
CNR2296	2018-01-26 14:18:45.295767	FR
CNR2296	2018-01-26 14:37:58.752481	FR
CNR2296	2018-01-26 14:45:27.434428	FR
CNR2296	2018-01-26 15:15:52.559400	FR
CNR2296	2018-01-29 08:18:50.229515	FR
CNR2296	2018-01-29 08:22:44.841600	FR
CNR2296	2018-01-29 08:24:50.265889	FR
CNR2296	2018-01-29 09:52:21.858974	FR
CNR2298	2018-01-29 09:52:23.229438	FR
CNR2296	2018-01-29 09:53:23.685190	FR
CNR2298	2018-01-29 10:16:34.716519	FR
CNR2299	2018-01-29 10:52:30.123882	FR
CNR2299	2018-01-29 10:54:06.631515	FR
CNR2299	2018-01-29 10:56:01.419430	FR
CNR2299	2018-01-29 11:12:20.355526	FR
CNR2296	2018-01-29 11:44:06.857422	FR
CNR2298	2018-01-29 12:06:50.017205	FR
CNR2296	2018-01-29 12:37:02.161767	FR
CNR2296	2018-01-29 12:40:28.758802	FR
CNR2296	2018-01-29 12:42:13.442881	FR
CNR2298	2018-01-29 12:44:22.357845	FR
CNR2296	2018-01-29 12:46:23.776221	FR
CNR2296	2018-01-29 12:48:07.402341	FR
CNR2298	2018-01-29 12:49:57.719195	FR
CNR2296	2018-01-29 12:54:45.603686	FR
CNR2298	2018-01-29 13:18:25.248524	FR
CNR2299	2018-01-29 14:11:43.623806	FR
CNR2300	2018-01-29 14:44:58.904901	FR
CNR2302	2018-01-29 16:02:49.407385	FR
CNR2296	2018-01-29 16:23:01.666608	FR
CNR2296	2018-01-29 16:50:16.642182	FR
CNR2296	2018-01-29 16:54:52.407133	FR
CNR2298	2018-01-29 17:18:26.453173	FR
CNR2299	2018-01-29 17:42:45.751086	FR
CNR2300	2018-01-29 18:04:36.204278	FR
CNR2302	2018-01-29 18:27:51.134817	FR
CNR2302	2018-01-30 08:04:50.554739	FR
CNR2302	2018-01-30 08:25:17.624002	FR
CNR2302	2018-01-30 10:02:03.064135	FR
CNR2302	2018-01-30 10:06:06.119213	FR
CNR2303	2018-01-30 10:19:44.656683	FR
CNR2304	2018-01-30 10:47:39.666776	FR
CNR2305	2018-01-30 11:11:07.914349	FR
CNR2307	2018-01-30 11:35:19.894353	FR
CNR2311	2018-01-30 11:58:48.848980	FR
CNR2314	2018-01-30 12:23:39.694410	FR
CNR2315	2018-01-30 12:48:17.130822	FR
CNR2316	2018-01-30 13:14:51.215452	FR
CNR2323	2018-01-30 13:28:07.479370	FR
CNR2324	2018-01-30 13:48:52.766459	FR
CNR2296	2018-01-30 15:10:32.603083	FR
CNR2302	2018-01-30 15:36:47.269465	FR
CNR2302	2018-01-30 15:50:57.316518	FR
CNR2315	2018-01-30 15:50:59.909254	FR
CNR2302	2018-01-30 15:51:41.918058	FR
CNR2302	2018-01-30 15:52:45.884303	FR
CNR2315	2018-01-30 16:05:35.416556	FR
CNR2302	2018-01-30 16:12:38.981904	FR
CNR2302	2018-01-30 16:13:03.870503	FR
CNR2302	2018-01-30 16:30:43.159296	FR
CNR2302	2018-01-30 16:31:03.437856	FR
CNR2302	2018-01-30 16:32:06.724865	FR
CNR2302	2018-01-30 16:34:07.954140	FR
CNR2315	2018-01-30 16:34:13.484183	FR
CNR2302	2018-01-30 16:38:50.197342	FR
CNR2302	2018-01-31 08:17:44.367429	FR
CNR2302	2018-01-31 08:33:46.060432	FR
CNR2302	2018-01-31 08:34:25.622229	FR
CNR2302	2018-01-31 08:35:19.955804	FR
CNR2302	2018-01-31 08:35:50.734815	FR
CNR2302	2018-01-31 08:38:44.040632	FR
CNR2302	2018-01-31 08:54:58.733507	FR
CNR2302	2018-01-31 08:55:18.538696	FR
CNR2315	2018-01-31 08:55:29.616015	FR
CNR2302	2018-01-31 09:02:45.130459	FR
CNR2315	2018-01-31 09:15:53.759573	FR
CNR2302	2018-01-31 09:25:37.171757	FR
CNR2302	2018-01-31 09:27:24.969549	FR
CNR2302	2018-01-31 09:28:32.575940	FR
CNR2315	2018-01-31 09:29:20.602579	FR
CNR2316	2018-01-31 09:56:41.560616	FR
CNR2315	2018-01-31 10:13:08.710790	FR
CNR2315	2018-01-31 10:47:22.111105	FR
CNR2315	2018-01-31 10:53:21.684459	FR
CNR2315	2018-01-31 11:32:06.908728	FR
CNR2315	2018-01-31 12:09:40.549137	FR
CNR2315	2018-01-31 12:13:11.887029	FR
CNR2315	2018-01-31 12:15:05.231575	FR
CNR2315	2018-01-31 12:19:53.796984	FR
CNR2315	2018-01-31 12:23:20.298086	FR
CNR2315	2018-01-31 12:24:39.675313	FR
CNR2315	2018-01-31 12:26:42.845055	FR
CNR2315	2018-01-31 12:30:08.894758	FR
CNR2315	2018-01-31 14:31:40.323621	FR
CNR2312	2018-01-31 16:26:17.621179	FR
CNR2296	2018-01-31 15:29:06.496244	FR
CNR2333	2018-01-31 17:01:38.695256	FR
CNR2334	2018-01-31 17:20:36.213606	FR
CNR2335	2018-01-31 17:48:58.715666	FR
CNR2336	2018-01-31 18:13:06.469731	FR
CNR2337	2018-01-31 18:31:51.411208	FR
CNR2338	2018-01-31 18:54:59.728977	FR
CNR2341	2018-01-31 19:15:29.129560	FR
CNR2342	2018-01-31 19:38:41.277194	FR
CNR2343	2018-01-31 20:01:05.360004	FR
COL0285	2018-01-31 20:23:11.827721	FR
CNR2344	2018-01-31 20:44:52.820495	FR
CNR2296	2018-02-01 09:21:40.907643	Web
CNR2298	2018-02-01 09:50:31.344659	Web
CNR2296	2018-02-01 10:10:57.951304	Web
CNR2296	2018-02-01 10:16:34.320812	Web
CNR2296	2018-02-01 10:21:52.942739	Web
CNR2298	2018-02-01 10:21:59.937492	Web
CNR2299	2018-02-01 10:25:42.239483	Web
CNR2298	2018-02-01 10:26:55.070977	Web
CNR2300	2018-02-01 10:53:40.869543	Web
CNR2298	2018-02-01 10:57:57.098942	Web
CNR2299	2018-02-01 10:58:48.925750	Web
CNR2300	2018-02-01 11:07:57.503815	Web
CNR2302	2018-02-01 11:42:04.396113	Web
CNR2303	2018-02-01 11:54:48.540778	Web
CNR2299	2018-02-01 12:20:26.119120	Web
CNR2296	2018-02-01 13:12:32.343052	Web
CNR2296	2018-02-02 13:13:14.942305	Web
CNR2312	2018-02-02 14:30:21.731292	Web
CNR2312	2018-02-06 15:17:10.044767	Web
CNR2337	2018-02-08 12:47:25.942526	Web
CNR2296	2018-02-08 12:50:17.731252	Web
CNR2296	2018-02-09 10:10:08.627997	Web
CNR2312	2018-02-09 10:12:51.784131	Web
CNR2312	2018-02-09 13:10:59.068917	Web
CNR2333	2018-02-09 13:44:53.705377	Web
CNR2333	2018-02-12 08:11:27.799484	Web
CNR2334	2018-02-12 08:30:49.066207	Web
CNR2335	2018-02-12 08:59:14.903905	Web
CNR2336	2018-02-12 09:23:55.240620	Web
CNR2337	2018-02-12 09:43:17.405264	Web
CNR2338	2018-02-12 10:06:36.554678	Web
CNR2338	2018-02-12 11:07:20.852584	Web
CNR2341	2018-02-12 11:27:17.460943	Web
CNR2342	2018-02-12 11:50:11.996192	Web
CNR2343	2018-02-12 12:11:55.588444	Web
COL0285	2018-02-12 12:33:49.991012	Web
CNR2344	2018-02-12 12:56:27.721923	Web
CNR2296	2018-02-12 13:16:12.183351	Web
CNR2298	2018-02-12 13:39:20.312748	Web
CNR2299	2018-02-12 14:05:00.906363	Web
CNR2300	2018-02-12 14:27:06.458023	Web
CNR2302	2018-02-12 14:52:28.543041	Web
CNR2303	2018-02-12 15:04:22.308842	Web
CNR2304	2018-02-12 15:29:57.617882	Web
CNR2305	2018-02-12 15:52:51.950196	Web
CNR2307	2018-02-12 16:16:37.133726	Web
CNR2311	2018-02-12 16:40:03.494534	Web
CNR2314	2018-02-12 17:04:53.474438	Web
CNR2315	2018-02-12 17:29:04.702455	Web
CNR2316	2018-02-12 17:53:54.613310	Web
CNR2323	2018-02-12 18:06:30.730954	Web
CNR2324	2018-02-12 18:27:20.421170	Web
CNR2312	2018-02-14 14:59:40.392094	Web
CNR2312	2018-02-15 08:13:24.346373	Web
CNR2296	2018-02-15 08:17:09.292858	Web
CNR2312	2018-02-15 09:28:38.771854	Web
CNR2296	2018-02-15 11:55:13.776410	Web
CNR2298	2018-02-15 12:17:46.791351	Web
CNR2299	2018-02-15 12:42:03.181068	Web
CNR2300	2018-02-15 13:04:28.123492	Web
CNR2302	2018-02-15 13:28:21.359777	Web
CNR2312	2018-02-15 16:03:30.807448	Web
CNR2333	2018-02-15 16:33:57.839448	Web
CNR2334	2018-02-15 16:52:02.167163	Web
CNR2335	2018-02-15 17:19:18.294004	Web
CNR2336	2018-02-15 17:42:41.122178	Web
CNR2337	2018-02-15 18:01:36.351676	Web
CNR2338	2018-02-15 18:24:05.773435	Web
CNR2341	2018-02-15 18:43:56.114947	Web
CNR2342	2018-02-15 19:06:41.327117	Web
CNR2343	2018-02-15 19:28:18.632736	Web
COL0285	2018-02-15 19:50:09.127261	Web
CNR2344	2018-02-15 20:11:58.963000	Web
CNR2302	2018-02-15 20:31:42.445593	Web
CNR2303	2018-02-15 20:46:33.807933	Web
CNR2304	2018-02-15 21:12:12.775981	Web
CNR2305	2018-02-15 21:37:29.110659	Web
CNR2307	2018-02-15 22:01:19.598956	Web
CNR2311	2018-02-15 22:30:49.627371	Web
CNR2314	2018-02-15 22:57:01.802426	Web
CNR2315	2018-02-15 23:21:10.454944	Web
CNR2316	2018-02-15 23:45:50.745957	Web
CNR2323	2018-02-15 23:58:30.259519	Web
CNR2324	2018-02-16 00:19:00.737155	Web
GHSR11	2018-02-16 11:32:04.089819	Web
GHSR38	2018-02-16 11:32:35.137829	Web
GHSR11	2018-02-16 12:05:34.836561	Web
CNR2373	2018-02-19 11:16:26.682950	Web
CNR2374	2018-02-19 11:16:28.610120	Web
CNR2374	2018-02-19 11:16:35.511028	Web
CNR2373	2018-02-19 11:16:44.159122	Web
CNR2374	2018-02-19 11:17:03.956457	Web
CNR2374	2018-02-19 11:17:05.957267	Web
FG16	2018-02-21 11:24:23.706504	Web
FG10	2018-02-21 11:24:47.101739	Web
FG16	2018-02-21 12:12:54.536810	Web
FG10	2018-02-21 12:49:58.531712	Web
FG16	2018-02-21 12:49:58.543696	Web
FG16	2018-02-21 13:01:32.881569	Web
FG10	2018-02-21 13:01:32.914368	Web
FG10	2018-02-21 13:09:50.809390	Web
FG16	2018-02-21 13:09:51.778284	Web
FG16	2018-02-21 13:22:15.593599	Web
FG10	2018-02-21 13:22:15.798979	Web
FG16	2018-02-21 13:38:02.553516	Web
FG10	2018-02-21 13:38:10.239086	Web
FG16	2018-02-21 13:58:24.991101	Web
FG10	2018-02-21 13:58:25.022781	Web
FG16	2018-02-21 14:30:33.948159	Web
FG10	2018-02-21 14:30:34.501260	Web
PAP40	2018-02-21 15:08:35.163065	Web
PAP37	2018-02-21 16:02:19.508160	Web
GHSR38	2018-02-21 16:03:08.946045	Web
CNR2345	2018-02-21 16:33:50.090580	Web
CNR2347	2018-02-21 16:41:02.283068	Web
CNR2346	2018-02-21 16:42:49.159661	Web
CNR2374	2018-02-21 16:42:59.915314	Web
CNR2358	2018-02-21 16:43:29.579406	Web
CNR2359	2018-02-21 16:48:11.974018	Web
CNR2349	2018-02-21 16:49:44.662503	Web
CNR2348	2018-02-21 16:51:53.467966	Web
CNR2370	2018-02-21 16:57:34.920407	Web
